Calendar Year,School Name,State,School Type,ICSEA,ICSEA Percentile,Full Time Equivalent Teaching Staff,Full Time Equivalent Enrolments
2021,Pacific Pines State High School,QLD,Secondary,1008.0,50.0,134.9,1909.6
2021,Caloundra State High School,QLD,Secondary,1008.0,50.0,95.6,1241.8
2021,St Joseph's Catholic Primary School,QLD,Primary,1008.0,50.0,10.1,145.0
2021,St Ursula's College,QLD,Secondary,1008.0,50.0,41.9,481.0
2021,Albany Senior High School,WA,Secondary,1008.0,50.0,63.6,912.0
2021,Bremer Bay Primary School,WA,Primary,1008.0,50.0,3.4,25.4
2021,Bridgetown Primary School,WA,Primary,1008.0,50.0,14.5,241.2
2021,Dampier Primary School,WA,Primary,1008.0,50.0,12.6,181.2
2021,Perenjori Primary School,WA,Primary,1008.0,50.0,3.9,41.0
2021,Mercy College,WA,Combined,1008.0,50.0,115.1,1552.0
2021,Naracoorte Primary School,SA,Primary,1008.0,50.0,22.0,395.0
2021,Karcultaby Area School,SA,Combined,1008.0,50.0,7.9,68.7
2021,St Anthony's Catholic Primary School,SA,Primary,1008.0,50.0,13.2,196.0
2021,Austin Cove Baptist College,WA,Combined,1008.0,50.0,44.8,637.0
2021,Launceston Big Picture School,TAS,Secondary,1008.0,50.0,10.0,98.0
2021,Murrumba State Secondary College,QLD,Secondary,1008.0,50.0,128.5,1753.4
2021,Immaculate Heart of Mary Catholic School,TAS,Primary,1007.0,50.0,12.4,200.0
2021,South Arm Primary School,TAS,Primary,1007.0,50.0,5.5,59.0
2021,Narrabundah Early Childhood School,ACT,Primary,1007.0,50.0,8.2,62.0
2021,Hammondville Public School,NSW,Primary,1007.0,49.0,26.1,439.0
2021,Emu Heights Public School,NSW,Primary,1007.0,50.0,15.2,278.0
2021,Hinton Public School,NSW,Primary,1007.0,50.0,4.9,100.0
2021,Minmi Public School,NSW,Primary,1007.0,50.0,7.2,130.0
2021,Bexhill Public School,NSW,Primary,1007.0,50.0,6.0,106.0
2021,Caniaba Public School,NSW,Primary,1007.0,50.0,3.0,35.0
2021,Crabbes Creek Public School,NSW,Primary,1007.0,50.0,2.6,26.0
2021,Modanville Public School,NSW,Primary,1007.0,50.0,3.9,64.0
2021,Albury High School,NSW,Secondary,1007.0,50.0,72.5,963.4
2021,Berridale Public School,NSW,Primary,1007.0,50.0,4.4,51.0
2021,St Joseph's Primary School,NSW,Primary,1007.0,50.0,7.2,65.0
2021,Penola Catholic College Emu Plains,NSW,Secondary,1007.0,50.0,54.8,560.0
2021,St Brendan's Catholic Primary School,NSW,Primary,1007.0,50.0,33.1,424.0
2021,Our Lady of the Rosary Catholic Primary School,NSW,Primary,1007.0,50.0,38.8,680.0
2021,St Joseph's Primary School,NSW,Primary,1007.0,50.0,10.8,101.0
2021,Marian Catholic College,NSW,Secondary,1007.0,50.0,58.5,711.8
2021,Sacred Heart Primary School,NSW,Primary,1007.0,50.0,4.7,38.0
2021,Moree Christian School,NSW,Combined,1007.0,50.0,10.2,97.0
2021,Alexandra Primary School,VIC,Primary,1007.0,50.0,9.4,144.0
2021,Tooborac Primary School,VIC,Primary,1007.0,50.0,2.0,15.0
2021,Cowes Primary School,VIC,Primary,1007.0,50.0,34.9,558.0
2021,Kinglake Primary School,VIC,Primary,1007.0,50.0,5.3,62.8
2021,Yarra Junction Primary School,VIC,Primary,1007.0,50.0,17.4,228.8
2021,Cockatoo Primary School,VIC,Primary,1007.0,50.0,16.8,293.1
2021,Don Valley Primary School,VIC,Primary,1007.0,50.0,3.7,35.0
2021,Courtenay Gardens Primary School,VIC,Primary,1007.0,50.0,59.5,816.6
2021,St Patrick's School,VIC,Primary,1007.0,50.0,8.7,93.0
2021,St Joseph's School,VIC,Primary,1007.0,50.0,3.2,25.0
2021,Sacred Heart School,VIC,Primary,1007.0,49.0,6.8,66.0
2021,St Mary of the Angels College,VIC,Secondary,1007.0,50.0,52.6,638.0
2021,Olivet Christian College,VIC,Combined,1007.0,50.0,6.8,38.0
2021,Mildura Christian College,VIC,Combined,1007.0,50.0,9.8,89.0
2021,Farnborough State School,QLD,Primary,1007.0,50.0,19.7,323.0
2021,Shailer Park State School,QLD,Primary,1007.0,50.0,35.3,568.0
2021,Whites Hill State College,QLD,Combined,1007.0,50.0,64.4,752.0
2021,St Mary's School,QLD,Primary,1007.0,50.0,20.0,316.0
2021,Assumption College,QLD,Secondary,1007.0,49.0,40.0,431.0
2021,"Redeemer Lutheran College, Biloela",QLD,Combined,1007.0,50.0,20.2,226.0
2021,Heights College,QLD,Combined,1007.0,50.0,63.1,880.0
2021,Moorine Rock Primary School,WA,Primary,1007.0,50.0,3.0,20.0
2021,Our Lady Star of the Sea Catholic Primary School,WA,Primary,1007.0,50.0,8.8,100.0
2021,Reynella Primary School,SA,Primary,1007.0,50.0,30.2,548.0
2021,Williamstown Primary School,SA,Primary,1007.0,50.0,11.4,201.0
2021,Modbury High School,SA,Secondary,1007.0,50.0,57.5,749.0
2021,Durack Primary School,NT,Primary,1007.0,50.0,25.8,409.0
2021,Garden College,SA,Combined,1007.0,50.0,23.1,305.0
2021,Armstrong Creek School,VIC,Combined,1007.0,50.0,51.4,566.0
2021,Lindisfarne North Primary School,TAS,Primary,1006.0,49.0,23.6,343.2
2021,Norwood Primary School,TAS,Primary,1006.0,49.0,30.5,486.6
2021,Western Australian College Of Agriculture - Narrogin,WA,Secondary,1006.0,49.0,12.5,136.0
2021,Kurnell Public School,NSW,Primary,1006.0,49.0,12.5,215.0
2021,Bankstown West Public School,NSW,Primary,1006.0,49.0,20.8,353.0
2021,Dalmeny Public School,NSW,Primary,1006.0,49.0,57.1,936.0
2021,Shelley Public School,NSW,Primary,1006.0,49.0,27.3,475.0
2021,Figtree High School,NSW,Secondary,1006.0,49.0,75.9,937.5
2021,Bede Polding College,NSW,Secondary,1006.0,49.0,82.9,1102.0
2021,St Gertrude's Catholic Primary School,NSW,Primary,1006.0,49.0,43.8,627.0
2021,Trinity Catholic College,NSW,Secondary,1006.0,49.0,102.5,1293.0
2021,La Salle Catholic College,NSW,Secondary,1006.0,49.0,83.5,953.0
2021,Australian Christian College - Singleton,NSW,Combined,1006.0,49.0,16.4,214.0
2021,Allansford and District Primary School,VIC,Primary,1006.0,49.0,10.6,155.0
2021,Campbells Creek Primary School,VIC,Primary,1006.0,49.0,11.7,150.0
2021,Lilydale Primary School,VIC,Primary,1006.0,49.0,15.0,211.0
2021,Meredith Primary School,VIC,Primary,1006.0,49.0,4.5,64.0
2021,Eppalock Primary School,VIC,Primary,1006.0,49.0,4.9,59.0
2021,Neerim South Primary School,VIC,Primary,1006.0,49.0,11.4,148.0
2021,Loch Primary School,VIC,Primary,1006.0,49.0,9.1,134.0
2021,Herne Hill Primary School,VIC,Primary,1006.0,49.0,17.7,262.5
2021,Sunshine Heights Primary School,VIC,Primary,1006.0,49.0,29.8,379.0
2021,Karingal Primary School,VIC,Primary,1006.0,49.0,16.2,241.0
2021,Timboon P-12 School,VIC,Combined,1006.0,49.0,41.1,458.9
2021,Keilor Downs Secondary College,VIC,Secondary,1006.0,49.0,102.5,1369.9
2021,St Joseph's School,VIC,Primary,1006.0,49.0,3.1,24.0
2021,Notre Dame College,VIC,Secondary,1006.0,49.0,136.2,1662.6
2021,St Mary's School,VIC,Primary,1006.0,49.0,3.1,19.0
2021,Catholic Regional College Melton,VIC,Secondary,1006.0,49.0,95.3,1131.0
2021,Mt Hira College,VIC,Combined,1006.0,49.0,54.5,657.0
2021,Cooran State School,QLD,Primary,1006.0,49.0,10.5,159.0
2021,McIlwraith State School,QLD,Primary,1006.0,49.0,1.2,13.0
2021,Mount Surprise State School,QLD,Primary,1006.0,49.0,1.4,17.0
2021,Kurwongbah State School,QLD,Primary,1006.0,49.0,51.3,792.0
2021,Good Counsel Primary School,QLD,Primary,1006.0,49.0,21.0,325.0
2021,Nannup District High School,WA,Combined,1006.0,49.0,12.2,112.8
2021,Chidlow Primary School,WA,Primary,1006.0,49.0,8.3,119.4
2021,Australian Islamic College (Kewdale),WA,Combined,1006.0,49.0,127.3,1930.0
2021,Ascot Park Primary School,SA,Primary,1006.0,49.0,13.0,194.8
2021,Wudinna Area School,SA,Combined,1006.0,49.0,19.3,206.0
2021,Springbank Secondary College,SA,Secondary,1006.0,49.0,21.6,163.0
2021,Surrey Downs Primary School,SA,Primary,1006.0,49.0,16.8,266.0
2021,Our Lady of the River School,SA,Primary,1006.0,49.0,10.4,126.0
2021,Unity College,SA,Combined,1006.0,49.0,51.7,672.8
2021,Charnwood-Dunlop School,ACT,Primary,1006.0,49.0,28.1,356.0
2021,Oran Park Public School,NSW,Primary,1006.0,49.0,85.6,1542.0
2021,Joseph Banks Secondary College,WA,Secondary,1006.0,49.0,105.4,1485.9
2021,Alkimos Primary School,WA,Primary,1006.0,49.0,41.3,639.4
2021,Australian Technology and Agricultural College,QLD,Secondary,1006.0,49.0,1.6,14.0
2021,The Alpine School,NSW,Combined,1006.0,49.0,5.7,50.0
2021,Oran Park High School,NSW,Secondary,1006.0,49.0,42.7,565.0
2021,Gainsborough State School,QLD,Primary,1006.0,49.0,24.4,333.0
2021,Sacred Heart Catholic School,TAS,Primary,1005.0,49.0,14.0,217.0
2021,Woodbridge School,TAS,Combined,1005.0,48.0,33.5,319.5
2021,Picnic Point High School,NSW,Secondary,1005.0,49.0,66.9,932.0
2021,Elizabeth Macarthur High School,NSW,Secondary,1005.0,48.0,88.3,1291.0
2021,Bobs Farm Public School,NSW,Primary,1005.0,49.0,2.6,30.0
2021,Kariong Public School,NSW,Primary,1005.0,49.0,29.5,517.0
2021,Crossmaglen Public School,NSW,Primary,1005.0,49.0,2.5,48.0
2021,Whian Whian Public School,NSW,Primary,1005.0,49.0,1.3,12.0
2021,Dungowan Public School,NSW,Primary,1005.0,49.0,1.9,20.0
2021,Fairfax Public School,NSW,Primary,1005.0,49.0,1.4,6.0
2021,Binalong Public School,NSW,Primary,1005.0,49.0,2.6,36.0
2021,Walbundrie Public School,NSW,Primary,1005.0,49.0,2.6,28.0
2021,Yanco Agricultural High School,NSW,Secondary,1005.0,49.0,35.5,226.0
2021,Bigga Public School,NSW,Primary,1005.0,48.0,1.3,10.0
2021,Our Lady of Lourdes Primary School,NSW,Primary,1005.0,49.0,14.9,216.0
2021,St John's Catholic Primary School,NSW,Primary,1005.0,49.0,21.3,307.0
2021,Sale Primary School,VIC,Primary,1005.0,48.0,32.3,469.0
2021,Darraweit Guim Primary School,VIC,Primary,1005.0,49.0,4.0,39.6
2021,Frankston Primary School,VIC,Primary,1005.0,48.0,18.4,235.4
2021,Carraragarmungee Primary School,VIC,Primary,1005.0,49.0,2.9,23.0
2021,Leongatha Primary School,VIC,Primary,1005.0,49.0,41.9,643.9
2021,Seaford Primary School,VIC,Primary,1005.0,48.0,13.4,158.0
2021,Harcourt Valley Primary School,VIC,Primary,1005.0,48.0,8.6,96.0
2021,Pakenham Lakeside Primary School,VIC,Primary,1005.0,49.0,62.0,799.0
2021,Keilor Views Primary School,VIC,Primary,1005.0,49.0,29.2,434.0
2021,Bundoora Secondary College,VIC,Secondary,1005.0,48.0,30.6,352.0
2021,St Joseph's School,VIC,Primary,1005.0,49.0,4.4,41.0
2021,St Joseph's School,VIC,Primary,1005.0,49.0,40.6,567.0
2021,Killester College,VIC,Secondary,1005.0,48.0,78.5,965.0
2021,Redland Bay State School,QLD,Primary,1005.0,49.0,61.4,980.0
2021,Oonoonba State School,QLD,Primary,1005.0,49.0,33.9,512.0
2021,Greenbank State School,QLD,Primary,1005.0,49.0,62.4,1046.2
2021,Norris Road State School,QLD,Primary,1005.0,49.0,47.4,699.6
2021,Port Douglas State School,QLD,Primary,1005.0,49.0,15.7,223.0
2021,Wellington Point State High School,QLD,Secondary,1005.0,49.0,71.5,928.0
2021,St Joseph's Tobruk Memorial School,QLD,Primary,1005.0,49.0,27.0,401.0
2021,Faith Lutheran College - Plainland,QLD,Secondary,1005.0,49.0,59.0,762.0
2021,Exmouth District High School,WA,Combined,1005.0,49.0,31.8,441.2
2021,South Bunbury Primary School,WA,Primary,1005.0,49.0,22.2,391.2
2021,South Coogee Primary School,WA,Primary,1005.0,49.0,28.0,468.4
2021,Karridale Primary School,WA,Primary,1005.0,49.0,4.2,40.2
2021,Tintinara Area School,SA,Combined,1005.0,49.0,12.2,126.6
2021,Calvary Lutheran Primary School,SA,Primary,1005.0,49.0,13.6,240.0
2021,Modbury West School,SA,Primary,1005.0,49.0,24.1,364.0
2021,Discovery Christian College,QLD,Combined,1005.0,49.0,15.5,178.0
2021,Sheoak Grove Primary School,WA,Primary,1005.0,49.0,19.2,300.2
2021,Geneva Christian College,TAS,Combined,1004.0,48.0,19.7,279.9
2021,Narwee Public School,NSW,Primary,1004.0,48.0,18.3,296.0
2021,Black Hill Public School,NSW,Primary,1004.0,48.0,5.9,91.0
2021,Stockton Public School,NSW,Primary,1004.0,48.0,15.7,261.0
2021,Ashtonfield Public School,NSW,Primary,1004.0,48.0,29.7,518.0
2021,Mitchells Island Public School,NSW,Primary,1004.0,48.0,2.7,37.0
2021,Wilsons Creek Public School,NSW,Primary,1004.0,48.0,1.8,23.0
2021,Maimuru Public School,NSW,Primary,1004.0,48.0,1.4,18.0
2021,Moss Vale High School,NSW,Secondary,1004.0,48.0,59.1,705.6
2021,Cudal Public School,NSW,Primary,1004.0,48.0,4.9,65.0
2021,School of the Air,NSW,Primary,1004.0,48.0,16.4,125.0
2021,Port Macquarie Adventist School,NSW,Combined,1004.0,48.0,8.8,108.0
2021,Edi Upper Primary School,VIC,Primary,1004.0,48.0,2.0,6.0
2021,Rye Primary School,VIC,Primary,1004.0,48.0,28.0,424.0
2021,Buchan Primary School,VIC,Primary,1004.0,48.0,2.0,22.0
2021,Gunbower Primary School,VIC,Primary,1004.0,48.0,4.0,43.0
2021,Grey Street Primary School (Traralgon),VIC,Primary,1004.0,48.0,31.0,492.0
2021,Tarwin Lower Primary School,VIC,Primary,1004.0,48.0,5.4,45.0
2021,Craigieburn Primary School,VIC,Primary,1004.0,48.0,61.6,836.0
2021,Albany Rise Primary School,VIC,Primary,1004.0,48.0,17.7,258.0
2021,Kyneton High School,VIC,Secondary,1004.0,48.0,47.5,518.1
2021,Lilydale High School,VIC,Secondary,1004.0,48.0,111.1,1486.8
2021,Elisabeth Murdoch College,VIC,Secondary,1004.0,48.0,135.0,1799.5
2021,Mill Park Secondary College,VIC,Secondary,1004.0,48.0,109.2,1307.0
2021,Wycheproof P-12 College,VIC,Combined,1004.0,48.0,13.8,98.6
2021,St Liborius' School,VIC,Primary,1004.0,48.0,22.2,257.0
2021,Stafford State School,QLD,Primary,1004.0,48.0,25.7,278.0
2021,Coombabah State School,QLD,Primary,1004.0,48.0,48.0,717.0
2021,Mistake Creek State School,QLD,Primary,1004.0,48.0,1.6,10.0
2021,Northview State School,QLD,Primary,1004.0,48.0,26.0,379.0
2021,Worongary State School,QLD,Primary,1004.0,48.0,42.1,669.0
2021,Redcliffe State High School,QLD,Secondary,1004.0,48.0,111.2,1473.0
2021,Sandgate District State High School,QLD,Secondary,1004.0,48.0,90.4,1139.6
2021,Earnshaw State College,QLD,Combined,1004.0,48.0,64.2,784.1
2021,Mt Maria College - Petrie,QLD,Secondary,1004.0,48.0,51.2,485.2
2021,Hope Adventist School,QLD,Primary,1004.0,48.0,3.6,36.0
2021,Morley Senior High School,WA,Secondary,1004.0,48.0,70.8,1029.0
2021,Fountain College,WA,Combined,1004.0,48.0,34.3,408.0
2021,Padthaway Primary School,SA,Primary,1004.0,48.0,4.6,58.0
2021,Brompton Primary School,SA,Primary,1004.0,48.0,15.6,229.0
2021,Mount Barker South Primary School,SA,Primary,1004.0,48.0,22.2,364.0
2021,Coomera Rivers State School,QLD,Primary,1004.0,48.0,74.4,1130.0
2021,Lake Cathie Public School,NSW,Primary,1004.0,48.0,19.5,371.0
2021,Australian Islamic College Adelaide,SA,Combined,1004.0,48.0,37.4,523.0
2021,Oakwood Primary School,WA,Primary,1004.0,48.0,38.7,696.8
2021,Hilliard Christian School,TAS,Combined,1003.0,48.0,14.1,190.2
2021,Araluen Christian College,NT,Combined,1003.0,47.0,8.0,122.0
2021,Western Australian College Of Agriculture - Morawa,WA,Secondary,1003.0,48.0,7.6,51.0
2021,Georges River College Hurstville Boys Campus,NSW,Secondary,1003.0,48.0,37.3,301.0
2021,Bankstown North Public School,NSW,Primary,1003.0,48.0,21.4,333.0
2021,Mount Annan Public School,NSW,Primary,1003.0,47.0,38.9,716.0
2021,Kurmond Public School,NSW,Primary,1003.0,48.0,9.0,146.0
2021,Pitt Town Public School,NSW,Primary,1003.0,47.0,18.4,300.0
2021,Seven Hills West Public School,NSW,Primary,1003.0,48.0,25.3,312.0
2021,Bellingen Public School,NSW,Primary,1003.0,48.0,23.7,350.0
2021,Huskisson Public School,NSW,Primary,1003.0,48.0,11.1,185.0
2021,St Joseph's Primary School,NSW,Primary,1003.0,47.0,13.8,165.0
2021,St Joseph's Primary School,NSW,Primary,1003.0,48.0,17.0,234.0
2021,Holy Family Parish School,NSW,Primary,1003.0,48.0,11.6,173.0
2021,Invermay Primary School,VIC,Primary,1003.0,48.0,5.5,58.0
2021,Westmeadows Primary School,VIC,Primary,1003.0,48.0,31.2,512.0
2021,Panmure Primary School,VIC,Primary,1003.0,48.0,2.6,13.0
2021,Bruthen Primary School,VIC,Primary,1003.0,48.0,4.8,57.0
2021,Woodside Primary School,VIC,Primary,1003.0,48.0,2.8,37.0
2021,Pyalong Primary School,VIC,Primary,1003.0,48.0,5.8,88.0
2021,Leitchville Primary School,VIC,Primary,1003.0,48.0,4.2,11.0
